2.20920324703e-2   4.18251856402e-2
2.32833457746e-2   1.99128264873e-2
2.45389006733e-2   1.78382440601e-1
2.58621613957e-2   5.55319891857e-2
2.72567789797e-2   1.08384666272e-2
2.87266013455e-2   1.12864632414e-1
3.02756839126e-2   1.21977580146e-1
3.19083007889e-2   1.37203408972e-2
3.36289565638e-2   5.0412791621e-2
3.54423987366e-2   2.04331911344e-2
3.73536308158e-2   7.98860111527e-2
3.93679261241e-2   1.90246577042e-2
4.14908423482e-2   1.90682287342e-2
4.37282368733e-2   7.41396782256e-2
4.60862829441e-2   1.04695311047e-2
4.85714866976e-2   6.87288166903e-2
5.11907051146e-2   5.85024879029e-2
5.39511649384e-2   1.99401619444e-2
5.68604826149e-2   2.22613646648e-2
5.99266853068e-2   2.95196442927e-2
6.31582330417e-2   5.6902051329e-2
6.65640420546e-2   7.87605545286e-2
7.01535093884e-2   8.40936430915e-2
7.39365388219e-2   4.57960350589e-2
7.79235681951e-2   6.94725077625e-2
8.21255982092e-2   5.74317489842e-3
8.6554222778e-2    1.21333197766e-2
9.12216610175e-2   3.21295505305e-2
9.61407909599e-2   6.42680006748e-3
1.01325185085e-1   1.67479424827e-2
1.06789147771e-1   6.57088873961e-2
1.12547754756e-1   6.33491629668e-2
1.1861689474e-1    3.78689342507e-2
1.25013313224e-1   4.09364877471e-2
1.31754658705e-1   6.24401949607e-2
1.38859531379e-1   1.80031027004e-2
1.46347534458e-1   2.44591574852e-2
1.54239328257e-1   2.33081183724e-2
1.62556687199e-1   5.57910481864e-2
1.71322559892e-1   3.87585695889e-2
1.8056113245e-1    1.79051966111e-2
1.90297895223e-1   2.4764357574e-2
2.00559713128e-1   2.38843407133e-2
2.11374899774e-1   7.02418296392e-2
2.22773295582e-1   2.81561017796e-2
2.34786350118e-1   4.98929633984e-2
2.47447208867e-1   3.82617821222e-2
2.60790804683e-1   1.91838592092e-2
2.74853954177e-1   2.20821416328e-2
2.89675459297e-1   5.16125076243e-2
3.05296214384e-1   3.96504000231e-2
3.2175931901e-1    1.96995600007e-2
3.3911019689e-1    1.75844541648e-2
3.57396721217e-1   2.33214687198e-2
3.76669346743e-1   3.06183449022e-2
3.96981248996e-1   2.3221119488e-2
4.18388470995e-1   2.79281321776e-2
4.40950077879e-1   2.23339645953e-2
4.64728319878e-1   5.33207379407e-2
4.89788804064e-1   2.66948780894e-2
5.16200675375e-1   2.7937617959e-2
5.44036807388e-1   2.61512857628e-2
5.7337400339e-1    3.57680182556e-2
6.0429320829e-1    5.46095842923e-2
6.36879731948e-1   3.21461711085e-2
6.71223484563e-1   3.80289350836e-2
7.07419224743e-1   4.10482470931e-2
7.45566820955e-1   2.35851468941e-2
7.85771527075e-1   3.62443910562e-2
8.28144272798e-1   3.07542601065e-2
8.72801969703e-1   4.50911226653e-2
9.19867833831e-1   4.88041548307e-2
9.69471725648e-1   1.84314729482e-2
1.02175050835      3.74355805998e-2
1.07684842548      3.25065516655e-2
1.13491749892      3.98104920106e-2
1.19611794834      3.27001934149e-2
1.26061863325      2.99077150473e-2
1.32859751892      3.89685197563e-2
1.40024216739      3.12735015349e-2
1.47575025501      2.14593068135e-2
1.55533011779      3.3538155698e-2
1.63920132631      2.91813914427e-2
1.72759529147      3.33842891102e-2
1.82075590302      3.33666151283e-2
1.91894020245      4.18018082672e-2
2.02241909225      3.4919120335e-2
2.1314780833       3.45424835632e-2
2.24641808269      3.34778664038e-2
2.3675562239       2.92671252634e-2
2.49522674186      3.20266101512e-2
2.62978189512      2.47862966615e-2
2.77159293778      2.57625061859e-2
2.92105114383      2.73430958625e-2
3.0785688867       3.5335401092e-2
3.2445807771       2.582002209e-2
3.41954486209      2.32908264716e-2
3.60394388895      2.56178813396e-2
3.79828663712      3.16560638629e-2
4.00310932197      2.14050024835e-2
4.21897707431      2.66221428421e-2
4.44648549963      2.50258330596e-2
4.68626232144      2.48908764113e-2
4.9389691133       2.05298186636e-2
5.20530312409      2.36729457571e-2
5.48599920188      2.14100630518e-2
5.78183182142      2.17623415671e-2
6.09361722104      1.75456626005e-2
6.42221565474      1.58370155267e-2
6.76853376572      1.43468546964e-2
7.13352708793      1.49632988315e-2
7.51820268254      1.42384603282e-2
7.92362191649      1.39915002299e-2
8.35090339094      1.51902235084e-2
8.80122602767      1.22028566451e-2
9.27583232183      1.32580948501e-2
