2.20920324703e-2   4.74999999942e-5
2.32833457746e-2   4.74999999936e-5
2.45389006733e-2   4.74999999928e-5
2.58621613957e-2   4.74999999921e-5
2.72567789797e-2   4.74999999912e-5
2.87266013455e-2   4.74999999902e-5
3.02756839126e-2   4.74999999891e-5
3.19083007889e-2   4.74999999879e-5
3.36289565638e-2   4.74999999866e-5
3.54423987366e-2   4.74999999851e-5
3.73536308158e-2   4.74999999834e-5
3.93679261241e-2   4.74999999816e-5
4.14908423482e-2   4.74999999796e-5
4.37282368733e-2   4.74999999773e-5
4.60862829441e-2   4.74999999748e-5
4.85714866976e-2   4.7499999972e-5
5.11907051146e-2   4.74999999689e-5
5.39511649384e-2   4.74999999654e-5
5.68604826149e-2   4.74999999616e-5
5.99266853068e-2   4.74999999574e-5
6.31582330417e-2   4.74999999526e-5
6.65640420546e-2   4.74999999474e-5
7.01535093884e-2   4.74999999416e-5
7.39365388219e-2   4.74999999351e-5
7.79235681951e-2   4.74999999279e-5
8.21255982092e-2   4.74999999199e-5
8.6554222778e-2    4.7499999911e-5
9.12216610175e-2   4.74999999012e-5
9.61407909599e-2   4.74999998902e-5
1.01325185085e-1   4.74999998781e-5
1.06789147771e-1   4.74999998646e-5
1.12547754756e-1   4.74999998496e-5
1.1861689474e-1    4.74999998329e-5
1.25013313224e-1   4.74999998144e-5
1.31754658705e-1   4.74999997939e-5
1.38859531379e-1   4.7499999771e-5
1.46347534458e-1   4.74999997457e-5
1.54239328257e-1   4.74999997175e-5
1.62556687199e-1   4.74999996862e-5
1.71322559892e-1   4.74999996515e-5
1.8056113245e-1    4.74999996128e-5
1.90297895223e-1   4.749999957e-5
2.00559713128e-1   4.74999995223e-5
2.11374899774e-1   4.74999994694e-5
2.22773295582e-1   4.74999994107e-5
2.34786350118e-1   4.74999993454e-5
2.47447208867e-1   4.74999992729e-5
2.60790804683e-1   4.74999991924e-5
2.74853954177e-1   4.74999991029e-5
2.89675459297e-1   4.74999990035e-5
3.05296214384e-1   4.74999988932e-5
3.2175931901e-1    4.74999987706e-5
3.3911019689e-1    4.74999986344e-5
3.57396721217e-1   4.74999984832e-5
3.76669346743e-1   4.74999983152e-5
3.96981248996e-1   4.74999981286e-5
4.18388470995e-1   4.74999979213e-5
4.40950077879e-1   4.74999976911e-5
4.64728319878e-1   4.74999974353e-5
4.89788804064e-1   4.74999971513e-5
5.16200675375e-1   4.74999968358e-5
5.44036807388e-1   4.74999964853e-5
